id,mw,mw_type
usp0005nce,5.5,mwc
usp0005ne1,5.6,mwc
usp0005nff,5.7,mwc
usp0005nfz,5.5,mwc
usp0005ng2,5.6,mwc
usp0005nmw,5.6,mwc
usp0005nnk,5.6,mwc
usp0005nnq,5.7,mwc
usp0005nrs,5.4,mwc
usp0005nte,6.1,mwc
usp0005nuu,5.7,mwc
usp0005nvb,5.6,mwc
usp0005nyd,5.9,mwc
usp0005nze,5.7,mwc
usp0005p0k,5.7,mwc
usp0005p26,7.2,mww
usp0005p2g,6.05,mw
usp0005p2v,6.5,mwc
usp0005p35,6.6,mww
usp0005p4b,5.6,mwc
usp0005p69,5.5,mwc
usp0005p6k,5.5,mwc
usp0005p6t,6.1,mwc
usp0005p73,6.3,mwc
usp0005p91,6.4,mwc
usp0005pbu,5.7,mwc
usp0005pcx,5.6,mwc
usp0005pd4,6.3,mwc
usp0005pdp,5.5,mwc
usp0005pe0,5.5,mwc
usp0005pf5,5.6,mwc
usp0005pj6,6.5,mwc
usp0005pn0,5.6,mwc
usp0005pnc,5.6,mwc
usp0005prk,5.8,mwc
usp0005psc,5.9,mwc
usp0005psp,5.5,mwc
usp0005puq,6.3,mwc
usp0005pv9,6.2,mwc
usp0005pwd,6.3,mwc
usp0005pys,5.7,mwc
usp0005q2u,5.4,mwc
usp0005q39,6.0,mwc
usp0005q93,5.4,mwc
usp0005qak,5.9,mwc
usp0005qay,5.7,mwc
usp0005qcp,5.8,mwc
usp0005qe6,5.7,mwc
usp0005qen,5.5,mwc
usp0005qfw,5.7,mwc
usp0005qh7,5.7,mwc
usp0005qhp,5.8,mwc
usp0005qp7,6.2,mwc
usp0005qp8,5.58,mw
usp0005qq8,5.7,mw
usp0005qx4,5.5,mwc
usp0005qz6,5.4,mwc
usp0005r0b,5.7,mwc
usp0005r4a,5.7,mwc
usp0005r4x,5.8,mwc
usp0005r7b,5.5,mwc
usp0005r7m,5.6,mwc
usp0005r9f,6.9,mww
usp0005rbf,6.2,mwc
usp0005rcg,6.2,mwc
usp0005rcq,6.2,mwc
usp0005reu,6.7,mww
usp0005rfn,5.8,mwc
usp0005rgh,5.8,mwc
usp0005rqe,6.2,mwc
usp0005rr6,6.0,mwc
usp0005rs8,5.5,mwc
usp0005ru4,5.5,mwc
usp0005rus,5.55,mw
usp0005s12,5.5,mwc
usp0005s2n,5.73,mw
usp0005s3c,6.4,mwc
usp0005s3k,5.5,mwc
usp0005s3m,5.6,mwc
usp0005s48,5.4,mwc
usp0005s5v,5.6,mwc
usp0005sa0,5.6,mwc
usp0005saj,6.1,mwc
usp0005sh2,5.8,mwc
usp0005sk7,5.6,mwc
usp0005sky,5.7,mwc
usp0005sm4,7.0,mww
usp0005snd,5.5,mwc
usp0005sne,5.5,mwc
usp0005sqc,6.9,mww
usp0005stb,5.5,mwc
usp0005std,5.7,mwc
usp0005stj,6.0,mwb
usp0005stk,6.0,mwc
usp0005stq,5.6,mwc
usp0005suv,5.7,mwc
usp0005suz,6.9,mww
usp0005swx,6.6,mww
usp0005sx9,5.7,mwc
usp0005sxk,5.6,mwc
usp0005sym,6.4,mwc
usp0005szx,5.65,mw
usp0005t13,6.7,mww
usp0005t3m,5.6,mw
usp0005t3n,5.6,mwc
usp0005t53,5.7,mwc
usp0005t5p,5.7,mwc
usp0005tar,5.7,mwc
usp0005te5,7.0,mww
usp0005te6,7.0,mwb
usp0005ted,5.77,mw
usp0005tg0,6.1,mwc
usp0005tg5,5.6,mwc
usp0005tjd,5.7,mwc
usp0005tkb,5.62,mw
usp0005tmp,5.6,mwc
usp0005tp6,6.3,mwc
usp0005trv,5.8,mwc
usp0005ts6,5.5,mwc
usp0005ts9,6.1,mwc
usp0005tsa,5.68,mw
usp0005tsy,5.7,mwc
usp0005ttt,5.5,mwc
usp0005tvt,5.9,mwc
usp0005twd,5.8,mwc
usp0005twr,5.7,mwc
usp0005txm,5.88,mw
usp0005tyd,6.0,mwc
usp0005tyz,5.6,mwc
usp0005tze,5.6,mwc
usp0005u02,6.0,mwc
usp0005u3v,5.5,mwc
usp0005u48,6.4,mwc
usp0005u5k,5.7,mwc
usp0005u7b,7.6,mww
usp0005u7y,6.3,mwc
usp0005ubb,5.6,mwc
usp0005ue3,6.0,mwc
usp0005ue9,5.7,mwc
usp0005uen,5.8,mwc
usp0005uf9,6.1,mwc
usp0005ufc,6.2,mwc
usp0005ufw,5.5,mwc
usp0005ugs,5.4,mwc
usp0005uks,5.6,mw
usp0005umf,6.1,mwc
usp0005us8,5.5,mwc
usp0005usn,5.79,mw
usp0005usp,6.6,mww
usp0005utb,5.8,mwc
usp0005ute,6.7,mww
usp0005utm,6.07,mw
usp0005uvc,5.7,mwc
usp0005uvs,5.7,mwc
usp0005uxc,5.8,mwc
usp0005v20,5.7,mwc
usp0005v53,5.5,mwc
usp0005vak,5.5,mwc
usp0005vbr,5.4,mwc
usp0005vce,6.3,mwc
usp0005vf1,6.7,mww
usp0005vgp,5.7,mwc
usp0005vma,5.8,mwc
usp0005vms,5.6,mwc
usp0005vnc,5.5,mwc
usp0005vp8,6.3,mwc
usp0005vre,5.5,mwc
usp0005vt9,5.5,mwc
usp0005vty,6.0,mwc
usp0005vvg,5.9,mwc
usp0005vvj,6.0,mwc
usp0005vxf,5.8,mwc
usp0005vyp,6.7,mww
usp0005vz1,5.7,mwc
usp0005w12,7.7,mww
usp0005w19,5.78,mw
usp0005w1f,6.33,mw
usp0005w1z,6.1,mw
usp0005w4q,5.7,mwc
usp0005w8t,5.6,mwc
usp0005wj4,5.6,mwc
usp0005wjs,5.7,mwc
usp0005wu4,5.5,mwc
usp0005x0g,5.8,mwc
usp0005x2k,5.59,mw
usp0005x3q,5.6,mwc
usp0005x4g,5.6,mwc
usp0005x54,6.0,mwc
usp0005x57,6.0,mwc
usp0005x5y,5.7,mwc
usp0005x7u,5.7,mwc
usp0005x8d,5.6,mwc
usp0005x9f,5.8,mwc
usp0005xah,6.0,mwc
usp0005xhw,5.6,mwc
usp0005xjh,6.1,mwc
usp0005xrw,5.5,mwc
usp0005xts,5.6,mwc
usp0005xvr,6.0,mwc
usp0005xw9,6.1,mwc
usp0005xws,5.7,mwc
usp0005xxx,6.4,mwc
usp0005xzf,5.5,mwc
usp0005xzj,5.6,mwc
usp0005y1k,6.4,mwc
usp0005y2v,6.7,mww
usp0005y2x,6.3,mwc
usp0005y34,5.4,mwc
usp0005y3k,7.8,mww
usp0005y4x,5.85,mw
usp0005y62,5.6,mwc
usp0005y6e,6.3,mwc
usp0005y6k,7.0,mww
usp0005y7g,7.1,mww
usp0005y8t,6.4,mwc
usp0005y9y,5.6,mwc
usp0005yax,5.6,mwc
usp0005yc3,6.0,mwc
usp0005yd1,5.7,mwc
usp0005yfz,6.2,mwc
usp0005yjn,5.8,mwc
usp0005ymw,5.9,mwc
usp0005yu2,5.4,mwc
usp0005yu3,5.5,mwc
usp0005yv3,5.9,mwc
usp0005yvn,5.4,mwc
usp0005yw6,6.1,mwc
usp0005ywr,5.4,mwc
usp0005ywt,5.4,mwc
usp0005yy4,5.7,mwc
usp0005yyc,6.0,mwc
usp0005yzv,5.7,mwc
usp0005z5p,6.2,mwc
usp0005z76,5.5,mwc
usp0005z7d,5.7,mwc
usp0005zdd,5.9,mwc
usp0005zef,5.7,mwc
usp0005zj7,5.8,mwc
usp0005zjz,5.7,mwc
usp0005zk8,6.3,mwc
usp0005znq,5.5,mwc
usp0005zpf,6.7,mww
usp0005zqv,5.5,mwc
usp0005zqw,5.5,mwc
usp0005zr9,5.9,mwc
usp0005zrt,6.2,mwc
usp0005ztm,6.6,mww
usp0005zvf,6.4,mwc
usp0006016,5.6,mwc
usp000602w,5.7,mwc
usp000602z,6.0,mwc
usp0006030,7.2,mww
usp0006048,5.5,mwc
usp000604g,5.7,mwc
usp000604r,5.59,mw
usp000605u,5.6,mwc
usp000605z,5.7,mwc
usp000606e,6.0,mwc
usp000606s,5.9,mwc
usp000608b,5.7,mwc
usp000608x,6.3,mwc
usp0006095,5.62,mw
usp000609w,5.8,mwc
usp00060a2,5.8,mwc
usp00060a4,5.81,mw
usp00060a9,5.6,mwc
usp00060bt,5.4,mwc
usp00060c5,5.6,mwc
usp00060cf,5.6,mwc
usp00060ee,5.5,mwc
usp00060je,5.6,mwc
usp00060jk,5.4,mwc
usp00060ju,6.1,mwc
usp00060m0,5.4,mwc
usp00060mr,6.4,mwc
usp00060p9,6.1,mwc
usp00060q5,5.6,mwc
usp00060t8,5.8,mwc
usp00060t9,5.7,mwc
usp00060v8,6.1,mwc
usp0006122,6.3,mwc
usp000612p,5.7,mwc
usp000613s,5.6,mwc
usp000614g,6.6,mww
usp0006174,5.4,mwc
usp000617c,5.5,mwc
usp000617r,6.3,mwc
usp0006186,5.9,mwc
usp0006187,5.9,mwc
usp000618c,6.2,mwc
usp000619m,6.5,mwc
usp00061c7,6.1,mwc
usp00061ca,5.55,mw
usp00061ck,6.0,mwc
usp00061cr,5.73,mw
usp00061f2,5.7,mwc
usp00061g5,5.6,mwc
usp00061gr,6.3,mwc
usp00061nj,5.7,mwc
usp00061pb,5.59,mw
usp00061tg,5.5,mwc
usp00061tk,6.0,mwc
usp00061tu,6.8,mww
usp00061vw,5.5,mwc
usp00061vz,5.65,mw
usp00061w1,6.8,mww
usp00061w6,6.3,mww
usp00061wh,6.0,mwc
usp00061zq,5.9,mwc
usp000622n,6.2,mwc
usp0006239,5.8,mwc
usp0006244,5.4,mwc
usp000628b,6.0,mwc
usp000628r,5.5,mwc
usp00062c8,5.6,mwc
usp00062en,5.7,mwc
usp00062jf,5.6,mwc
usp00062jn,6.5,mww
usp00062kj,5.8,mwc
usp00062n4,5.9,mwc
usp00062n7,6.7,mww
usp00062nf,5.97,mw
usp00062r4,5.47,mw
usp00062tf,5.7,mwc
usp00062vk,5.7,mwc
usp00062x6,5.4,mwc
usp00062xq,5.6,mwc
usp00062xy,5.8,mwc
usp000631f,5.6,mwc
usp000634a,5.6,mwc
usp000634p,5.5,mwc
usp0006382,6.1,mwc
usp00063d3,5.6,mwc
usp00063f7,5.8,mwc
usp00063gg,6.0,mwc
usp00063hb,5.9,mwc
usp00063j0,5.5,mwc
usp00063kg,5.6,mwc
usp00063mg,5.7,mwc
usp00063mj,7.0,mww
usp00063nb,5.45,mw
usp00063p2,5.8,mwc
usp00063su,5.6,mwc
usp00063tf,5.4,mwc
usp00063u1,6.0,mwc
usp00063vy,6.4,mwc
usp00063w1,5.68,mw
usp00063wp,5.7,mwc
usp0006419,5.6,mwc
usp000642p,5.9,mwc
usp000646r,6.0,mwc
usp000647r,5.7,mwc
usp000649r,6.2,mwc
usp00064a8,5.7,mwc
usp00064ce,5.5,mwc
usp00064ed,5.8,mwc
usp00064f1,5.8,mwc
usp00064g3,5.6,mwc
usp00064g4,5.6,mwc
usp00064ga,5.6,mwc
usp00064ke,5.6,mwc
usp00064km,5.4,mwc
usp00064kr,5.5,mwc
usp00064nc,5.5,mwc
usp00064nv,5.6,mwc
usp00064s0,5.9,mwc
usp00064u1,5.6,mw
usp00064w3,6.9,mww
usp00064wp,6.7,mww
usp00064xt,5.7,mwc
usp00064xw,6.0,mwc
usp0006511,5.5,mwc
usp000651v,5.9,mwc
usp000651z,5.9,mwc
usp000652t,5.8,mwc
usp000652y,5.6,mwc
usp0006544,5.9,mwc
usp000654d,5.5,mwc
usp000657g,5.9,mwc
usp00065ay,5.6,mwc
usp00065d4,6.2,mwc
usp00065hg,5.8,mwc
usp00065qw,5.9,mwc
usp00065sh,7.0,mww
usp00065sj,6.72,mw
usp00065sp,6.4,mwc
usp00065sq,5.92,mw
usp00065ue,5.4,mwc
usp00065vf,5.5,mwc
usp00065ye,5.6,mwc
usp00065yq,5.7,mwc
usp00065yy,6.1,mwc
usp000660z,5.9,mwc
usp0006610,5.61,mw
usp000661b,5.5,mwc
usp000661q,5.6,mwc
usp000662b,5.8,mwc
usp0006649,5.7,mwc
usp0006659,5.6,mwc
usp000669u,6.9,mww
usp00066ad,6.1,mwc
usp00066as,5.5,mwc
usp00066c1,5.5,mwc
usp00066f0,5.7,mwc
usp00066g0,5.7,mwc
usp00066gk,5.6,mwc
usp00066x3,6.8,mww
usp00066zb,6.0,mwc
usp0006714,5.5,mwc
usp000671w,5.7,mwc
usp0006744,6.9,mww
usp000675u,5.9,mwc
usp000678a,5.5,mwc
usp00067cd,5.6,mwc
usp00067d8,6.2,mwc
usp00067fr,5.4,mwc
usp00067rw,6.0,mwc
usp00067va,6.0,mwc
usp00067vj,5.4,mwc
usp00067xb,5.8,mwc
usp00067xt,5.5,mwc
usp00067yu,5.5,mwc
usp000681e,5.5,mwc
usp000683u,6.2,mwc
usp000686x,5.5,mwc
usp0006884,5.6,mwc
usp000689e,5.4,mwc
usp00068d2,6.8,mww
usp00068da,5.63,mw
usp00068dm,6.7,mww
usp00068eg,7.0,mww
usp00068fq,5.7,mwc
usp00068ga,5.6,mwc
usp00068gs,5.8,mwc
usp00068j9,5.9,mwc
usp00068jd,6.8,mww
usp00068jn,5.83,mw
usp00068jr,5.57,mw
usp00068js,6.4,mwc
usp00068k5,5.7,mwc
usp00068k9,6.0,mwb
usp00068ka,5.73,mw
usp00068kb,6.3,mwc
usp00068kh,5.8,mwc
usp00068mc,6.0,mwc
usp00068ng,5.6,mwc
usp00068nk,5.5,mwc
usp00068nn,5.8,mwc
usp00068p3,6.2,mwc
usp00068pr,5.8,mwc
usp00068rg,6.0,mwc
usp00068ry,5.55,mw
usp00068t7,5.9,mwc
usp00068u9,5.5,mwc
usp00068vj,5.7,mwc
usp00068wd,6.1,mwc
usp00068ws,5.5,mwc
usp00068ww,5.8,mwc
usp00068x0,5.9,mwc
usp00068xb,5.7,mwc
usp00068xd,6.3,mwc
usp00068yn,6.1,mwc
usp00068z3,5.7,mwc
usp0006907,6.0,mwc
usp000692z,5.6,mwc
usp000693g,5.6,mwc
usp000693t,6.0,mwc
usp00069as,5.8,mwc
usp00069c0,5.6,mwc
usp00069ez,5.9,mwc
usp00069f9,5.7,mwc
usp00069fm,7.6,mww
usp00069fn,6.05,mw
usp00069hh,5.4,mwc
usp00069j5,5.5,mwc
usp00069mn,5.6,mwc
usp00069mp,5.6,mwc
usp00069pf,7.0,mwc
usp00069pg,7.1,mww
usp00069qa,6.8,mww
usp00069qj,6.0,mwc
usp00069re,5.45,mw
usp00069ts,5.5,mwc
usp00069u2,5.6,mwc
usp00069un,5.7,mwc
usp00069w5,5.5,mwc
usp0006a79,5.4,mwc
usp0006a8q,5.5,mwc
usp0006acz,5.7,mwc
usp0006aew,6.5,mwc
usp0006age,5.4,mwc
usp0006agr,5.5,mwc
usp0006ahy,5.8,mwc
usp0006ajj,5.6,mwc
usp0006akc,5.6,mwc
usp0006aks,5.7,mwc
usp0006ap2,6.2,mwc
usp0006aqa,5.5,mwc
usp0006aqe,5.8,mwc
usp0006aqt,6.1,mwc
usp0006at4,6.4,mwc
usp0006ax2,6.0,mwc
usp0006axj,6.1,mwc
usp0006ay7,5.9,mwc
usp0006azq,5.4,mwc
usp0006b0k,5.8,mwc
usp0006b1z,6.4,mwc
usp0006b23,5.7,mwc
usp0006b3m,5.5,mwc
usp0006b57,5.4,mwc
usp0006b6d,5.6,mwc
usp0006b6s,5.6,mwc
usp0006b6u,5.6,mwc
usp0006b72,5.5,mwc
usp0006b7c,5.7,mw
usp0006b9h,6.7,mww
usp0006ba0,5.9,mwc
usp0006bbr,5.6,mwc
usp0006bda,5.9,mwc
usp0006bdh,5.7,mwc
usp0006bdm,6.7,mww
usp0006bhd,6.1,mwc
usp0006bhe,5.56,mw
usp0006bhw,5.6,mwc
usp0006bhx,5.6,mwc
usp0006bmm,5.7,mwc
usp0006bpj,5.8,mwc
usp0006bqg,6.2,mwc
usp0006br0,6.0,mwc
usp0006br9,5.4,mwc
usp0006bse,5.5,mwc
usp0006bt7,6.9,mww
usp0006bty,5.9,mwc
usp0006bvu,6.1,mwc
usp0006bwg,5.8,mwc
usp0006bxg,6.1,mwc
usp0006byz,5.5,mwc
usp0006c06,5.9,mwc
usp0006c1h,6.1,mwc
usp0006c6m,5.8,mwc
usp0006c6w,5.8,mwc
usp0006c7g,5.7,mwc
usp0006c7r,5.4,mwc
usp0006c8d,5.4,mwc
usp0006c93,5.5,mwc
usp0006cah,5.6,mwc
usp0006cbf,5.9,mwc
usp0006cbk,5.4,mwc
usp0006cbq,6.9,mww
usp0006cd7,6.4,mwc
usp0006ce0,6.1,mwc
usp0006ce8,5.5,mwc
usp0006cgs,5.9,mwc
usp0006cjm,5.6,mwc
usp0006cq3,5.8,mwc
usp0006cq4,5.9,mwc
usp0006cr7,6.1,mwc
usp0006ctg,5.6,mwc
usp0006cu4,5.5,mwc
usp0006cu6,5.59,mw
usp0006cuz,5.5,mwc
usp0006cx0,5.5,mwc
usp0006cyv,6.2,mwc
usp0006cyx,6.1,mwc
usp0006cz0,5.6,mwc
usp0006cz2,6.0,mwc
usp0006cz5,5.5,mwc
usp0006czh,5.9,mwc
usp0006czu,5.5,mwc
usp0006czv,5.6,mwc
usp0006d02,6.5,mwc
usp0006d0c,5.77,mw
usp0006d1u,5.7,mwc
usp0006d2j,6.4,mwc
usp0006d2w,5.6,mwc
usp0006d41,5.5,mwc
usp0006d44,5.8,mwc
usp0006d4z,5.4,mwc
usp0006d5q,5.9,mwc
usp0006d6c,5.5,mwc
usp0006dbh,6.5,mwc
usp0006ddm,5.6,mwc
usp0006dey,6.0,mwc
usp0006djk,7.8,mww
usp0006dkm,5.6,mwc
usp0006dme,5.8,mwc
usp0006dmz,5.6,mwc
usp0006dnc,6.5,mww
usp0006dnf,6.35,mw
usp0006dnq,5.78,mw
usp0006dp4,6.4,mwc
usp0006dq9,5.6,mwc
usp0006dr6,5.5,mwc
usp0006drf,6.3,mwc
usp0006drj,6.0,mwc
usp0006dru,5.72,mw
usp0006dsu,5.4,mwc
usp0006du9,5.6,mwc
usp0006dv8,6.8,mww
usp0006dz3,5.5,mwc
usp0006dzc,8.2,mww
usp0006e0f,6.1,mwc
usp0006e0g,5.64,mw
usp0006e2g,5.7,mwc
usp0006e7n,5.6,mwc
usp0006e7q,5.85,mw
usp0006e7r,6.2,mwc
usp0006e7t,5.6,mwc
usp0006e7v,5.48,mw
usp0006e9h,5.6,mwc
usp0006eaw,6.0,mwc
usp0006eaz,5.65,mw
usp0006eb0,6.1,mwc
usp0006ecs,5.9,mwc
usp0006eds,5.9,mwc
usp0006efu,6.8,mww
usp0006ehe,5.5,mwc
usp0006ejj,5.8,mwc
usp0006ekv,5.9,mwc
usp0006eky,5.7,mwc
usp0006eq9,5.5,mwc
usp0006eu6,5.4,mwc
usp0006evt,6.1,mwc
usp0006eyz,5.6,mwc
usp0006ezc,5.9,mwc
usp0006f08,6.3,mwc
usp0006f1k,5.6,mwc
usp0006f26,5.6,mwc
usp0006f2a,5.6,mwc
usp0006f2b,5.6,mwc
usp0006f2e,5.5,mwc
usp0006f2g,5.7,mwc
usp0006f67,5.5,mwc
usp0006f6f,6.4,mwc
usp0006f6p,5.9,mwc
usp0006f70,5.8,mwc
usp0006f7b,5.5,mwc
usp0006f99,5.8,mwc
usp0006fdf,5.7,mwc
usp0006fhs,5.6,mwc
usp0006fjg,7.1,mww
usp0006fjp,6.6,mwc
usp0006fkv,6.5,mwc
usp0006fmt,5.9,mwc
usp0006fnf,5.6,mwc
usp0006fpa,5.5,mwc
usp0006fsd,5.6,mwc
usp0006fu6,5.6,mwc
usp0006fuf,5.7,mwc
usp0006fvc,5.5,mwc
usp0006fwa,5.6,mwc
usp0006fww,5.5,mwc
usp0006fyv,7.3,mww
usp0006fyx,5.85,mw
usp0006g05,5.9,mwc
usp0006g12,5.4,mwc
usp0006g1g,5.9,mwc
usp0006g29,5.5,mwc
usp0006g2h,5.5,mwc
usp0006g2y,6.3,mwc
usp0006g3f,5.6,mwc
usp0006g4b,6.6,mwb
usp0006g4g,5.73,mw
usp0006g7g,5.8,mwc
usp0006g8c,5.8,mwc
usp0006g8r,5.8,mwc
usp0006gbn,5.5,mwc
usp0006gey,5.8,mwc
usp0006gg9,5.7,mwc
usp0006ghy,5.5,mwc
usp0006gj0,6.2,mwc
usp0006gje,5.5,mwc
usp0006gk3,5.5,mwc
usp0006gk8,6.2,mwc
usp0006gkm,5.6,mwc
usp0006gkn,5.5,mwc
usp0006gpw,5.6,mwc
usp0006gqk,6.1,mwc
usp0006gs1,5.5,mwc
usp0006gsv,5.5,mwc
usp0006gsw,5.5,mwc
usp0006guv,5.9,mwc
usp0006guw,5.8,mwc
usp0006gxh,5.9,mwc
usp0006gxk,6.2,mwc
usp0006gy7,5.9,mwc
usp0006gya,5.4,mwc
usp0006gyz,5.4,mwc
usp0006h01,5.7,mwc
usp0006h0d,5.7,mwc
usp0006h32,5.9,mwc
usp0006h33,5.8,mwc
usp0006h3d,5.6,mwc
usp0006h3e,6.4,mww
usp0006h3f,6.06,mw
usp0006h5m,6.4,mwc
usp0006h6h,5.7,mwc
usp0006h70,5.6,mwc
usp0006h73,6.2,mwc
usp0006h9t,6.0,mwc
usp0006hbe,6.1,mwc
usp0006hc8,5.6,mwc
usp0006hf1,5.4,mwc
usp0006hjv,5.4,mwc
usp0006hkd,5.62,mw
usp0006hm2,5.5,mwc
usp0006hm4,5.6,mwc
usp0006hm5,6.6,mww
usp0006hnz,5.7,mwc
usp0006hpj,5.7,mwc
usp0006hpu,5.7,mwc
usp0006hqe,6.1,mwc
usp0006hr0,6.1,mwc
usp0006hsx,7.0,mww
usp0006ht0,5.99,mw
usp0006ht7,5.9,mw
usp0006hu8,5.5,mwc
usp0006hwu,5.7,mwc
usp0006hxc,6.2,mwc
usp0006j05,5.6,mwc
usp0006j18,5.5,mwc
usp0006j3c,5.5,mwc
usp0006j3j,5.6,mwc
usp0006j6f,5.5,mwc
usp0006j75,5.5,mwc
usp0006j87,5.6,mwc
usp0006j90,5.9,mwc
usp0006j9a,5.6,mwc
usp0006j9b,5.9,mwc
usp0006jb2,5.9,mwc
usp0006jb9,5.5,mwc
usp0006jc3,6.1,mwc
usp0006jct,6.0,mwc
usp0006jd4,5.7,mwc
usp0006jen,5.4,mwc
usp0006jex,5.4,mwc
usp0006jh8,6.0,mwc
usp0006jhk,6.6,mww
usp0006jkh,5.7,mwc
usp0006jrd,5.8,mwc
usp0006jv6,5.4,mwc
usp0006jw6,6.0,mwc
usp0006k3w,6.1,mwc
usp0006k4f,5.8,mwc
usp0006k55,6.6,mww
usp0006k58,6.0,mwc
usp0006k5c,5.5,mwc
usp0006k7z,5.8,mwc
usp0006k91,5.7,mwc
usp0006k95,6.5,mwc
usp0006k9a,6.2,mwc
usp0006kdp,8.3,mww
usp0006kdr,6.36,mw
usp0006kdt,5.98,mw
usp0006ke7,5.85,mw
usp0006keg,6.68,mw
usp0006keh,5.51,mw
usp0006ker,6.7,mw
usp0006ket,6.86,mw
usp0006kfs,5.98,mw
usp0006kg4,5.88,mw
usp0006kg9,5.63,mw
usp0006kgv,5.65,mw
usp0006khs,5.81,mw
usp0006kja,5.88,mw
usp0006kjt,5.82,mw
usp0006kkn,5.57,mw
usp0006kkp,5.87,mw
usp0006kmm,5.9,mwc
usp0006kmp,6.1,mwc
usp0006knh,5.45,mw
usp0006kpc,5.5,mwc
usp0006kq9,5.6,mwc
usp0006kqk,5.5,mwc
usp0006ktd,6.8,mww
usp0006ku9,7.2,mww
usp0006kuc,6.05,mw
usp0006kuh,6.34,mw
usp0006kuv,5.84,mw
usp0006kv4,5.65,mw
usp0006kxp,5.6,mwc
usp0006kxz,5.7,mwc
usp0006kzz,5.9,mwc
usp0006m04,6.4,mwc
usp0006m0y,5.5,mwc
usp0006m1p,6.4,mwc
usp0006m4k,6.1,mwc
usp0006m64,5.5,mwc
usp0006m6j,6.7,mww
usp0006mas,5.8,mwc
usp0006mc7,5.4,mwc
usp0006md0,5.9,mwc
usp0006md5,5.5,mwc
usp0006mf1,5.5,mwc
usp0006mnt,5.9,mwc
usp0006mp0,5.5,mwc
usp0006mta,6.3,mwc
usp0006mtj,6.7,mww
usp0006mu6,5.8,mwc
usp0006mu7,5.9,mwc
usp0006mv6,5.6,mwc
usp0006mwx,5.9,mwc
usp0006myc,6.1,mwc
usp0006mz9,5.6,mwc
usp0006mza,5.4,mwc
usp0006mzz,5.7,mw
usp0006n10,5.7,mwc
usp0006n2f,5.7,mwc
usp0006n3b,6.1,mwc
usp0006n3y,5.4,mwc
usp0006n54,6.3,mwc
usp0006n5m,5.6,mwc
usp0006n5p,5.6,mwc
usp0006n6k,5.5,mwc
usp0006nbf,5.8,mwc
usp0006nc0,5.5,mwc
usp0006nd9,5.8,mwc
usp0006nn2,7.1,mww
usp0006nnr,5.5,mwc
usp0006npt,6.5,mwc
usp0006npu,6.0,mwc
usp0006nr2,5.8,mwc
usp0006ny3,5.6,mwc
usp0006nyb,5.8,mwc
usp0006nyy,6.3,mwc
usp0006nz3,6.0,mwc
usp0006p03,5.9,mwc
usp0006p20,5.6,mwc
usp0006p3h,5.5,mwc
usp0006p8n,5.7,mwc
usp0006pb7,5.5,mwc
usp0006ppx,5.4,mwc
usp0006pqs,5.5,mwc
usp0006prp,5.9,mwc
usp0006pse,5.4,mwc
usp0006pt0,5.6,mwc
usp0006pvq,6.0,mwc
usp0006pwk,6.4,mwc
usp0006pxc,5.6,mwc
usp0006pyp,6.2,mwc
usp0006pz1,5.5,mwc
usp0006q00,5.5,mwc
usp0006q0x,5.4,mwc
usp0006q1e,6.1,mwc
usp0006q22,5.7,mwc
usp0006q2b,5.5,mwc
usp0006q2w,6.3,mwc
usp0006q38,5.8,mwc
usp0006q5f,5.7,mwc
usp0006q6k,5.6,mwc
usp0006q7a,5.7,mwc
usp0006q7m,5.5,mwc
usp0006q85,5.55,mw
usp0006qe5,5.5,mwc
usp0006qgk,6.3,mwc
usp0006qgm,5.5,mw
usp0006qgq,5.77,mw
usp0006qh3,7.7,mww
usp0006qha,5.87,mw
usp0006qhj,5.69,mw
usp0006qj0,5.84,mw
usp0006qja,6.1,mwc
usp0006qjh,5.7,mwc
usp0006qjm,6.2,mwc
usp0006qjq,5.9,mw
usp0006qkh,5.5,mwc
usp0006qmz,6.3,mwc
usp0006qn9,5.4,mwc
usp0006qny,5.9,mwc
usp0006qpv,6.4,mwc
usp0006qsz,5.6,mwc
usp0006qtr,5.9,mwc
usp0006qv0,5.9,mwc
usp0006qwx,5.7,mwc
usp0006qy6,5.5,mwc
usp0006qyu,5.8,mwc
usp0006qyz,7.0,mww
usp0006qz9,6.0,mwc
usp0006r3j,5.5,mwc
usp0006r3k,5.9,mwc
usp0006r4v,5.5,mwc
usp0006r6k,5.5,mwc
usp0006r6q,5.5,mwc
usp0006r73,5.5,mwc
usp0006r7u,5.9,mwc
usp0006r8q,5.6,mwc
usp0006raf,5.7,mwc
usp0006rbr,5.6,mwc
usp0006rd9,6.0,mwc
usp0006rek,6.3,mwc
usp0006req,5.7,mwc
usp0006rew,6.9,mww
usp0006rgr,6.3,mwc
usp0006rjy,5.6,mwc
usp0006rkg,5.9,mwc
usp0006rkq,6.6,mww
usp0006rmj,5.8,mwc
usp0006rmq,5.4,mwc
usp0006rn5,5.7,mwc
usp0006rnb,5.9,mwc
usp0006rp7,6.2,mwc
usp0006rpc,6.2,mwc
usp0006rpq,5.6,mwc
usp0006rq7,5.6,mwc
usp0006rqt,5.6,mwc
usp0006rqy,5.5,mwc
usp0006rsh,5.8,mwc
usp0006ru8,5.6,mw
usp0006rum,6.1,mwc
usp0006rvy,5.7,mwc
usp0006rwk,5.4,mwc
usp0006rxu,5.5,mwc
usp0006ryw,5.4,mwc
usp0006rzb,6.7,mww
usp0006s0f,5.5,mwc
usp0006s1n,5.6,mwc
